Reference:  32 apertures in FGS_SIAF_2018-04-17
Comparison: 32 apertures in pre_delivery

Number of modified apertures 32. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
FGS2_FULL                      Sci2IdlX42  3.34270448782952e-15 3.183522097701424e-15        0.000000     4.7621
FGS2_FULL                      Sci2IdlX43 -6.08667171703942e-15 -6.068028690175101e-15        0.000000     0.3063
FGS2_FULL                      Sci2IdlX44  7.75256361057907e-16 5.644043155772828e-16        0.000000    27.1977
FGS2_FULL                      Sci2IdlY10  -0.00117546143973016 -0.001124251825108303        0.000051     4.3566
FGS2_FULL                      Sci2IdlY11    0.0698912449569947   0.06982049767478168        0.000071     0.1012
FGS2_FULL                      Sci2IdlY20 -2.73385136667413e-07 -2.687833876086024e-07        0.000000     1.6832
FGS2_FULL                      Sci2IdlY21     2.22510811876e-07 2.138812587201918e-07        0.000000     3.8783
FGS2_FULL                      Sci2IdlY22 -9.78187832763377e-07 -9.650788156630826e-07        0.000000     1.3401
FGS2_FULL                      Sci2IdlY30 -6.42840433699496e-12 -5.827794431030259e-12        0.000000     9.3431
FGS2_FULL                      Sci2IdlY31  1.11888111235646e-10 1.109311883510207e-10        0.000000     0.8552
FGS2_FULL                      Sci2IdlY32 -1.94586180157728e-11 -1.845446573020527e-11        0.000000     5.1605
FGS2_FULL                      Sci2IdlY33  1.29114245997358e-10 1.277542579255688e-10        0.000000     1.0533
FGS2_FULL                      Sci2IdlY40 -1.44045519937059e-15 -1.557860345823665e-15        0.000000     7.5363
FGS2_FULL                      Sci2IdlY41  2.36741989322058e-15 2.468735514647166e-15        0.000000     4.1039
FGS2_FULL                      Sci2IdlY42 -9.14992359339543e-15 -9.115230817426932e-15        0.000000     0.3792
FGS2_FULL                      Sci2IdlY43  2.90236807241357e-15  2.86512166901278e-15        0.000000     1.2833
FGS2_FULL                      Sci2IdlY44 -8.21489287427575e-15 -7.831869248710239e-15        0.000000     4.6626
