Reference:  277 apertures in PRDOPSSOC-M-024
Comparison: 277 apertures in pre_delivery

Number of modified apertures 277. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
MIRIFU_1BSLICE15                XIdlVert3               -1.7199               -1.6236        0.096300     5.5992
MIRIFU_1BSLICE15                XIdlVert4                1.7407                1.6591        0.081600     4.6878
MIRIFU_1BSLICE15                YIdlVert1                0.3433                0.3312        0.012100     3.5246
MIRIFU_1BSLICE15                YIdlVert2               -0.1689               -0.1546        0.014300     8.4665
MIRIFU_1BSLICE15                YIdlVert3                -0.345               -0.3307        0.014300     4.1449
MIRIFU_1BSLICE15                YIdlVert4                0.1691                 0.157        0.012100     7.1555

MIRIFU_1BSLICE16                XIdlVert1                 1.707                1.6048        0.102200     5.9871
MIRIFU_1BSLICE16                XIdlVert2               -1.7248               -1.6861        0.038700     2.2437
MIRIFU_1BSLICE16                XIdlVert3               -1.6999               -1.6612        0.038700     2.2766
MIRIFU_1BSLICE16                XIdlVert4                1.7332                 1.631        0.102200     5.8966
MIRIFU_1BSLICE16                YIdlVert1                0.3431                0.3279        0.015200     4.4302
MIRIFU_1BSLICE16                YIdlVert2               -0.1667                -0.161        0.005700     3.4193
MIRIFU_1BSLICE16                YIdlVert3               -0.3429               -0.3371        0.005800     1.6915
MIRIFU_1BSLICE16                YIdlVert4                0.1689                0.1537        0.015200     8.9994

MIRIFU_1BSLICE17                XIdlVert1                1.6951                1.5879        0.107200     6.3241
MIRIFU_1BSLICE17                XIdlVert2               -1.7543               -1.6853        0.069000     3.9332
MIRIFU_1BSLICE17                XIdlVert3               -1.7295               -1.6604        0.069100     3.9954
MIRIFU_1BSLICE17                XIdlVert4                1.7213                1.6141        0.107200     6.2279
MIRIFU_1BSLICE17                YIdlVert1                0.3421                0.3262        0.015900     4.6478
MIRIFU_1BSLICE17                YIdlVert2               -0.1721               -0.1618        0.010300     5.9849
MIRIFU_1BSLICE17                YIdlVert3               -0.3482               -0.3379        0.010300     2.9581
MIRIFU_1BSLICE17                YIdlVert4                 0.168                0.1519        0.016100     9.5833

MIRIFU_1BSLICE18                XIdlVert1                1.6982                1.6197        0.078500     4.6225
MIRIFU_1BSLICE18                XIdlVert2               -1.7306               -1.6939        0.036700     2.1207
MIRIFU_1BSLICE18                XIdlVert3               -1.7058                -1.669        0.036800     2.1573
MIRIFU_1BSLICE18                XIdlVert4                1.7244                1.6459        0.078500     4.5523
MIRIFU_1BSLICE18                YIdlVert1                0.3435                0.3318        0.011700     3.4061
MIRIFU_1BSLICE18                YIdlVert2               -0.1693               -0.1638        0.005500     3.2487
MIRIFU_1BSLICE18                YIdlVert3               -0.3455                 -0.34        0.005500     1.5919
MIRIFU_1BSLICE18                YIdlVert4                0.1693                0.1575        0.011800     6.9699

MIRIFU_1BSLICE19                XIdlVert1                1.7158                1.6316        0.084200     4.9073
MIRIFU_1BSLICE19                XIdlVert2               -1.7425               -1.7056        0.036900     2.1176
MIRIFU_1BSLICE19                XIdlVert3               -1.7176               -1.6807        0.036900     2.1483
MIRIFU_1BSLICE19                XIdlVert4                 1.742                1.6577        0.084300     4.8393
MIRIFU_1BSLICE19                YIdlVert1                 0.347                0.3343        0.012700     3.6599
MIRIFU_1BSLICE19                YIdlVert2               -0.1721               -0.1665        0.005600     3.2539
MIRIFU_1BSLICE19                YIdlVert3               -0.3482               -0.3426        0.005600     1.6083
MIRIFU_1BSLICE19                YIdlVert4                0.1728                0.1601        0.012700     7.3495

MIRIFU_1BSLICE20                XIdlVert1                1.6888                1.6205        0.068300     4.0443
MIRIFU_1BSLICE20                XIdlVert2               -1.8011               -1.7431        0.058000     3.2203
MIRIFU_1BSLICE20                XIdlVert3               -1.7763               -1.7183        0.058000     3.2652
MIRIFU_1BSLICE20                XIdlVert4                 1.715                1.6466        0.068400     3.9883
MIRIFU_1BSLICE20                YIdlVert1                0.3438                0.3335        0.010300     2.9959
MIRIFU_1BSLICE20                YIdlVert2               -0.1817                -0.173        0.008700     4.7881
MIRIFU_1BSLICE20                YIdlVert3               -0.3579               -0.3491        0.008800     2.4588
MIRIFU_1BSLICE20                YIdlVert4                0.1696                0.1593        0.010300     6.0731

MIRIFU_1BSLICE21                XIdlVert1                 1.685                1.6677        0.017300     1.0267
MIRIFU_1BSLICE21                XIdlVert2               -1.7841               -1.6922        0.091900     5.1511
MIRIFU_1BSLICE21                XIdlVert3               -1.7593               -1.6674        0.091900     5.2237
MIRIFU_1BSLICE21                XIdlVert4                1.7112                1.6939        0.017300     1.0110
MIRIFU_1BSLICE21                YIdlVert1                0.3441                0.3415        0.002600     0.7556
MIRIFU_1BSLICE21                YIdlVert2                 -0.18               -0.1661        0.013900     7.7222
MIRIFU_1BSLICE21                YIdlVert3               -0.3562               -0.3422        0.014000     3.9304
MIRIFU_1BSLICE21                YIdlVert4                0.1699                0.1673        0.002600     1.5303

MIRIFU_CHANNEL1C                XIdlVert1                1.3142                 1.293        0.021200     1.6131
MIRIFU_CHANNEL1C                XIdlVert2               -1.9231               -1.8618        0.061300     3.1876
MIRIFU_CHANNEL1C                XIdlVert3               -1.3844               -1.3228        0.061600     4.4496
MIRIFU_CHANNEL1C                XIdlVert4                1.8712                1.8499        0.021300     1.1383
MIRIFU_CHANNEL1C                YIdlVert1                2.0577                2.0548        0.002900     0.1409
MIRIFU_CHANNEL1C                YIdlVert2                1.6117                1.6202        0.008500     0.5246
MIRIFU_CHANNEL1C                YIdlVert3               -2.0878               -2.0786        0.009200     0.4407
MIRIFU_CHANNEL1C                YIdlVert4               -1.5993               -1.6025        0.003200     0.1997

MIRIFU_1CSLICE01                XIdlVert1                1.5752                 1.554        0.021200     1.3459
MIRIFU_1CSLICE01                XIdlVert2               -1.7134               -1.6777        0.035700     2.0836
MIRIFU_1CSLICE01                XIdlVert3               -1.6878                -1.652        0.035800     2.1211
MIRIFU_1CSLICE01                XIdlVert4                1.6017                1.5805        0.021200     1.3236
MIRIFU_1CSLICE01                YIdlVert1                0.3064                0.3035        0.002900     0.9465
MIRIFU_1CSLICE01                YIdlVert2               -0.1466               -0.1417        0.004900     3.3424
MIRIFU_1CSLICE01                YIdlVert3               -0.3228               -0.3179        0.004900     1.5180
MIRIFU_1CSLICE01                YIdlVert4                0.1323                0.1293        0.003000     2.2676

MIRIFU_1CSLICE02                XIdlVert1                1.6757                1.6036        0.072100     4.3027
MIRIFU_1CSLICE02                XIdlVert2               -1.7205               -1.6885        0.032000     1.8599
MIRIFU_1CSLICE02                XIdlVert3               -1.6949               -1.6629        0.032000     1.8880
MIRIFU_1CSLICE02                XIdlVert4                1.7023                1.6301        0.072200     4.2413
MIRIFU_1CSLICE02                YIdlVert1                0.3212                0.3112        0.010000     3.1133
MIRIFU_1CSLICE02                YIdlVert2               -0.1487               -0.1442        0.004500     3.0262
MIRIFU_1CSLICE02                YIdlVert3               -0.3249               -0.3204        0.004500     1.3850
MIRIFU_1CSLICE02                YIdlVert4                0.1471                0.1371        0.010000     6.7981

MIRIFU_1CSLICE03                XIdlVert1                1.7356                1.6749        0.060700     3.4973
MIRIFU_1CSLICE03                XIdlVert2               -1.6749                -1.625        0.049900     2.9793
MIRIFU_1CSLICE03                XIdlVert3               -1.6493               -1.5993        0.050000     3.0316
MIRIFU_1CSLICE03                XIdlVert4                1.7621                1.7015        0.060600     3.4391
MIRIFU_1CSLICE03                YIdlVert1                0.3305                0.3221        0.008400     2.5416
MIRIFU_1CSLICE03                YIdlVert2               -0.1434               -0.1364        0.007000     4.8815
MIRIFU_1CSLICE03                YIdlVert3               -0.3195               -0.3126        0.006900     2.1596
MIRIFU_1CSLICE03                YIdlVert4                0.1564                 0.148        0.008400     5.3708

MIRIFU_1CSLICE04                XIdlVert1                1.6595                1.6501        0.009400     0.5664
MIRIFU_1CSLICE04                XIdlVert2               -1.6635                -1.606        0.057500     3.4566
MIRIFU_1CSLICE04                XIdlVert3               -1.6378               -1.5804        0.057400     3.5047
MIRIFU_1CSLICE04                XIdlVert4                 1.686                1.6767        0.009300     0.5516
