Reference:  75 apertures in PRDOPSSOC-M-026
Comparison: 75 apertures in pre_delivery

Number of modified apertures 75. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRS2_FULL_OSS                  Sci2IdlX40 -7.642989432259593e-18 -5.878798689109636e-18        0.000000    23.0825
NRS2_FULL_OSS                  Sci2IdlX41 -2.088652265487299e-18 -2.07985582035106e-18        0.000000     0.4212
NRS2_FULL_OSS                  Sci2IdlX42 -1.294360533005747e-18 1.983037623930981e-19        0.000000   115.3206
NRS2_FULL_OSS                  Sci2IdlX43 -1.943224064271641e-18 -1.615069269245696e-18        0.000000    16.8871
NRS2_FULL_OSS                  Sci2IdlX44 -7.974950145009816e-18 -6.473712671675044e-18        0.000000    18.8244
NRS2_FULL_OSS                  Sci2IdlX50     1.42314887815e-21 1.050716303745613e-21        0.000000    26.1696
NRS2_FULL_OSS                  Sci2IdlX51    -2.99268334111e-24 -3.718689117014997e-23        0.000000    91.9523
NRS2_FULL_OSS                  Sci2IdlX52      2.0061973193e-22 -2.613479029347464e-22        0.000000   176.7635
NRS2_FULL_OSS                  Sci2IdlX53     5.09728267951e-22 3.227039266862204e-22        0.000000    36.6910
NRS2_FULL_OSS                  Sci2IdlX54     -1.8608487238e-22 -1.157420450491396e-21        0.000000    83.9224
NRS2_FULL_OSS                  Sci2IdlX55    -7.71323304298e-22 -1.777204676456111e-21        0.000000    56.5991
NRS2_FULL_OSS                  Sci2IdlY00    0.2939166656195393     0.293917865899976        0.000001     0.0004
NRS2_FULL_OSS                  Sci2IdlY10 -2.362558479511051e-07 -2.376300463652243e-07        0.000000     0.5783
NRS2_FULL_OSS                  Sci2IdlY11 -6.681459973305696e-05  -6.6814814020328e-05        0.000000     0.0003
NRS2_FULL_OSS                  Sci2IdlY20 3.169019160767533e-10 3.155121748054277e-10        0.000000     0.4385
NRS2_FULL_OSS                  Sci2IdlY21 1.633293850005685e-10  1.63778196089257e-10        0.000000     0.2740
NRS2_FULL_OSS                  Sci2IdlY22 1.288868667822831e-09 1.284341598905369e-09        0.000000     0.3512
NRS2_FULL_OSS                  Sci2IdlY30 1.082047953447037e-14 1.253789294701939e-14        0.000000    13.6978
NRS2_FULL_OSS                  Sci2IdlY31 -6.970349911952567e-14 -6.973389597701244e-14        0.000000     0.0436
NRS2_FULL_OSS                  Sci2IdlY32 1.541068916721763e-14 1.775926266990636e-14        0.000000    13.2245
NRS2_FULL_OSS                  Sci2IdlY33 -4.53894839398978e-14 -4.427035204020728e-14        0.000000     2.4656
NRS2_FULL_OSS                  Sci2IdlY40 -3.42175379465964e-18 -3.920522975839454e-18        0.000000    12.7220
NRS2_FULL_OSS                  Sci2IdlY41 -6.513302974712965e-18 -6.867647949373154e-18        0.000000     5.1596
NRS2_FULL_OSS                  Sci2IdlY42 -7.381530419716344e-18 -6.029873922277158e-18        0.000000    18.3113
NRS2_FULL_OSS                  Sci2IdlY43 -2.342157153856857e-18 -3.815814985417029e-18        0.000000    38.6197
NRS2_FULL_OSS                  Sci2IdlY44 -1.657240044965955e-17 -1.223064894372162e-17        0.000000    26.1987
