Reference:  189 apertures in PRDOPSSOC-H-015
Comparison: 189 apertures in new pre-delivery

Number of modified apertures 189. Significant modifications are listed below.
Differences are reported for any text change
and fractional differences greater than 1e-06

Aperture                        Attribute             Reference            Comparison      Difference    Percent
NRCB1_FULL_OSS                 Idl2SciX20  6.98952581202309e-05 0.0001062832325202311        0.000036    34.2368
NRCB1_FULL_OSS                 Idl2SciX21  -0.00559743996490783 -0.005581457470489997        0.000016     0.2855
NRCB1_FULL_OSS                 Idl2SciX22  -0.00112122852654858 -0.001157616500948601        0.000036     3.1434
NRCB1_FULL_OSS                 Idl2SciX30   1.1309875304484e-05  1.13238828999352e-05        0.000000     0.1237
NRCB1_FULL_OSS                 Idl2SciX31 -2.19515344283112e-06 -2.108175945285772e-06        0.000000     3.9623
NRCB1_FULL_OSS                 Idl2SciX32  1.02988152053242e-05 1.029139032576767e-05        0.000000     0.0721
NRCB1_FULL_OSS                 Idl2SciX33 -1.08780186547004e-06 -1.020780375915555e-06        0.000000     6.1612
NRCB1_FULL_OSS                 Idl2SciX40 -2.29963993493265e-08 -2.316154799022467e-08        0.000000     0.7130
NRCB1_FULL_OSS                 Idl2SciX41   2.5491176121534e-08 2.524482002084189e-08        0.000000     0.9664
NRCB1_FULL_OSS                 Idl2SciX42  -2.7234326963685e-08 -2.72395267433615e-08        0.000000     0.0191
NRCB1_FULL_OSS                 Idl2SciX43  2.57592083730133e-08  2.55092470144502e-08        0.000000     0.9704
NRCB1_FULL_OSS                 Idl2SciX44 -4.10295176227017e-09 -3.936069861479873e-09        0.000000     4.0674
NRCB1_FULL_OSS                 Idl2SciX50  1.35973632376418e-10 1.358992561649951e-10        0.000000     0.0547
NRCB1_FULL_OSS                 Idl2SciX51  1.10513146547889e-11 1.179792979442744e-11        0.000000     6.3284
NRCB1_FULL_OSS                 Idl2SciX52  2.82475967751468e-10 2.825187793404096e-10        0.000000     0.0152
NRCB1_FULL_OSS                 Idl2SciX53  1.21523842582172e-11 1.392951582952274e-11        0.000000    12.7580
NRCB1_FULL_OSS                 Idl2SciX54  1.43582381462022e-10 1.436724904049308e-10        0.000000     0.0627
NRCB1_FULL_OSS                 Idl2SciX55  1.98065549862023e-12 2.915677898926795e-12        0.000000    32.0688
NRCB1_FULL_OSS                 Idl2SciY10    -0.245994524452745  -0.03482376193508419        0.211171    85.8437
NRCB1_FULL_OSS                 Idl2SciY11     -32.4372005470094    -32.43811461750789        0.000914     0.0028
NRCB1_FULL_OSS                 Idl2SciY20   0.00294437031815041   0.00293618999503948        0.000008     0.2778
NRCB1_FULL_OSS                 Idl2SciY21   0.00121970170299969  0.001293408591086818        0.000074     5.6987
NRCB1_FULL_OSS                 Idl2SciY22  -0.00272475813270315 -0.002716577809592099        0.000008     0.3002
NRCB1_FULL_OSS                 Idl2SciY30 -8.50248067593559e-07 -9.276407889013318e-07        0.000000     8.3430
NRCB1_FULL_OSS                 Idl2SciY31  1.18848061282205e-05 1.189154150285649e-05        0.000000     0.0566
NRCB1_FULL_OSS                 Idl2SciY32 -1.82042686539261e-06 -1.880957141572205e-06        0.000000     3.2181
NRCB1_FULL_OSS                 Idl2SciY33  1.10308164655447e-05 1.101876823597311e-05        0.000000     0.1092
NRCB1_FULL_OSS                 Idl2SciY40  4.45612454889477e-09 4.585448398866678e-09        0.000000     2.8203
NRCB1_FULL_OSS                 Idl2SciY41 -1.97062315473386e-08 -2.002382413490099e-08        0.000000     1.5861
NRCB1_FULL_OSS                 Idl2SciY42  3.34451948546234e-08 3.342232714530503e-08        0.000000     0.0684
NRCB1_FULL_OSS                 Idl2SciY43 -1.85474422834114e-08 -1.884095202121283e-08        0.000000     1.5578
NRCB1_FULL_OSS                 Idl2SciY44  2.80490405982924e-08 2.792733931809317e-08        0.000000     0.4339
NRCB1_FULL_OSS                 Idl2SciY50   2.0474112798463e-12 1.110781845422439e-12        0.000000    45.7470
NRCB1_FULL_OSS                 Idl2SciY51  1.43922219019718e-10 1.438262442157513e-10        0.000000     0.0667
NRCB1_FULL_OSS                 Idl2SciY52  1.21818699833343e-11 1.045559799945728e-11        0.000000    14.1708
NRCB1_FULL_OSS                 Idl2SciY53  2.80229942657021e-10 2.802148677420643e-10        0.000000     0.0054
NRCB1_FULL_OSS                 Idl2SciY54   9.4355721051885e-12 8.700274330948575e-12        0.000000     7.7928
NRCB1_FULL_OSS                 Idl2SciY55  1.34649232707888e-10  1.34708266279021e-10        0.000000     0.0438

NRCB2_FULL_OSS                  XIdlVert1               -32.147              -32.1514        0.004400     0.0137
NRCB2_FULL_OSS                  XIdlVert2               32.0806                32.081        0.000400     0.0012
NRCB2_FULL_OSS                  XIdlVert3               31.6554               31.6523        0.003100     0.0098
NRCB2_FULL_OSS                  XIdlVert4              -31.7108              -31.7116        0.000800     0.0025
NRCB2_FULL_OSS                  YIdlVert1              -32.1362              -32.1405        0.004300     0.0134
NRCB2_FULL_OSS                  YIdlVert2              -32.1813              -32.1828        0.001500     0.0047
NRCB2_FULL_OSS                  YIdlVert3               32.0691               32.0662        0.002900     0.0090
NRCB2_FULL_OSS                  YIdlVert4               31.9392                31.939        0.000200     0.0006
NRCB2_FULL_OSS                 Idl2SciX10      32.1202408534095     32.12399554925821        0.003755     0.0117
NRCB2_FULL_OSS                 Idl2SciX11    -0.491139741406728  -0.00082332426868853        0.490316    99.8324
NRCB2_FULL_OSS                 Idl2SciX20 -7.35917451297765e-05 -0.0001774478457342173        0.000104    58.5277
NRCB2_FULL_OSS                 Idl2SciX21   0.00682152321708965  0.006785541533378922        0.000036     0.5275
NRCB2_FULL_OSS                 Idl2SciX22   0.00100111821161163  0.001104974312216074        0.000104     9.3990
NRCB2_FULL_OSS                 Idl2SciX30 -1.08949413550678e-05 -1.086854256193351e-05        0.000000     0.2423
NRCB2_FULL_OSS                 Idl2SciX31 -1.61811530992754e-06 -1.840445724530524e-06        0.000000    12.0802
NRCB2_FULL_OSS                 Idl2SciX32  -9.0170778549891e-06 -9.063250786580216e-06        0.000000     0.5095
NRCB2_FULL_OSS                 Idl2SciX33 -7.57351114326198e-08 -2.137221439924753e-07        0.000000    64.5638
NRCB2_FULL_OSS                 Idl2SciX40  2.38555692673895e-08 2.365809689787427e-08        0.000000     0.8278
NRCB2_FULL_OSS                 Idl2SciX41  1.26653054395011e-08 1.320731025848015e-08        0.000000     4.1038
NRCB2_FULL_OSS                 Idl2SciX42  2.97693756262946e-08 2.975109516447877e-08        0.000000     0.0614
NRCB2_FULL_OSS                 Idl2SciX43  1.30285323281782e-08 1.364225655911374e-08        0.000000     4.4987
NRCB2_FULL_OSS                 Idl2SciX44  4.72732235988758e-09 4.930888216674647e-09        0.000000     4.1284
NRCB2_FULL_OSS                 Idl2SciX50 -1.35965694412251e-10 -1.357929023273465e-10        0.000000     0.1271
NRCB2_FULL_OSS                 Idl2SciX51 -1.04455055462184e-11 -1.219252845449055e-11        0.000000    14.3286
NRCB2_FULL_OSS                 Idl2SciX52 -2.82422468652412e-10 -2.825161267426985e-10        0.000000     0.0332
NRCB2_FULL_OSS                 Idl2SciX53 -1.09655033923094e-11 -1.513008426737763e-11        0.000000    27.5252
NRCB2_FULL_OSS                 Idl2SciX54 -1.43540368565509e-10 -1.437475605197424e-10        0.000000     0.1441
NRCB2_FULL_OSS                 Idl2SciX55 -1.40854733905237e-12 -3.601157079425158e-12        0.000000    60.8863
NRCB2_FULL_OSS                 Idl2SciY10     0.467925161452831  -0.01957345094079943        0.487499   104.1830
NRCB2_FULL_OSS                 Idl2SciY11      31.9358043257721     31.93922617676801        0.003422     0.0107
NRCB2_FULL_OSS                 Idl2SciY20  -0.00220641079139536 -0.002187038016075078        0.000019     0.8780
NRCB2_FULL_OSS                 Idl2SciY21  -0.00116524678323954 -0.001372944104395841        0.000208    15.1279
NRCB2_FULL_OSS                 Idl2SciY22   0.00461600696882352  0.004596634193503198        0.000019     0.4197
NRCB2_FULL_OSS                 Idl2SciY30 -5.89780887367621e-07 -4.187224049574481e-07        0.000000    29.0037
NRCB2_FULL_OSS                 Idl2SciY31 -1.12284612164772e-05 -1.118429247460694e-05        0.000000     0.3934
NRCB2_FULL_OSS                 Idl2SciY32 -2.25224990962084e-06 -2.153539741479208e-06        0.000000     4.3827
NRCB2_FULL_OSS                 Idl2SciY33 -9.60988880923182e-06 -9.643517119030628e-06        0.000000     0.3487
NRCB2_FULL_OSS                 Idl2SciY40  5.38865533412395e-09 5.063180813539871e-09        0.000000     6.0400
NRCB2_FULL_OSS                 Idl2SciY41  2.15221848718044e-08 2.112092583472839e-08        0.000000     1.8644
NRCB2_FULL_OSS                 Idl2SciY42   2.3589389634797e-08 2.360013905971629e-08        0.000000     0.0455
NRCB2_FULL_OSS                 Idl2SciY43  2.12671350531932e-08 2.090662740285948e-08        0.000000     1.6951
NRCB2_FULL_OSS                 Idl2SciY44  1.75406581890517e-08 1.786254956799578e-08        0.000000     1.8020
NRCB2_FULL_OSS                 Idl2SciY50 -2.62496474106419e-12 -4.29156046875689e-13        0.000000    83.6510
NRCB2_FULL_OSS                 Idl2SciY51 -1.43968249828137e-10 -1.437382124251006e-10        0.000000     0.1598
NRCB2_FULL_OSS                 Idl2SciY52 -1.33765083210541e-11 -9.326040382988853e-12        0.000000    30.2805
NRCB2_FULL_OSS                 Idl2SciY53 -2.80277295577417e-10 -2.802368138799323e-10        0.000000     0.0144
NRCB2_FULL_OSS                 Idl2SciY54   -1.003948177636e-11 -8.31303115184899e-12        0.000000    17.1966
NRCB2_FULL_OSS                 Idl2SciY55 -1.34654699181803e-10 -1.347947792702311e-10        0.000000     0.1039

NRCB3_FULL_OSS                  XIdlVert1               31.5164               31.5206        0.004200     0.0133
NRCB3_FULL_OSS                  XIdlVert2              -31.4099              -31.4094        0.000500     0.0016
NRCB3_FULL_OSS                  XIdlVert3              -31.7577              -31.7549        0.002800     0.0088
NRCB3_FULL_OSS                  XIdlVert4               31.8558               31.8576        0.001800     0.0057
NRCB3_FULL_OSS                  YIdlVert1               31.7917               31.7963        0.004600     0.0145
NRCB3_FULL_OSS                  YIdlVert2               31.6635               31.6646        0.001100     0.0035
NRCB3_FULL_OSS                  YIdlVert3              -31.6166              -31.6134        0.003200     0.0101
NRCB3_FULL_OSS                  YIdlVert4              -31.8161              -31.8163        0.000200     0.0006
NRCB3_FULL_OSS                 Idl2SciX10     -32.3910231653306    -32.39200059669788        0.000977     0.0030
NRCB3_FULL_OSS                 Idl2SciX11    -0.251637059250168 -0.0005000977982118904        0.251137    99.8013
NRCB3_FULL_OSS                 Idl2SciX20   0.00216874426587033  0.002125768305147876        0.000043     1.9816
NRCB3_FULL_OSS                 Idl2SciX21  -0.00552282728601722 -0.005563039283217604        0.000040     0.7228
NRCB3_FULL_OSS                 Idl2SciX22 -0.000467453742435326 -0.0004244777817128762        0.000043     9.1936
NRCB3_FULL_OSS                 Idl2SciX30  1.13255204163039e-05 1.135090932207236e-05        0.000000     0.2237
NRCB3_FULL_OSS                 Idl2SciX31  3.32509846149493e-06 3.224042037464191e-06        0.000000     3.0392
NRCB3_FULL_OSS                 Idl2SciX32  1.05074857929304e-05 1.047303138712956e-05        0.000000     0.3279
NRCB3_FULL_OSS                 Idl2SciX33  7.42486800633721e-07 6.611542195535783e-07        0.000000    10.9541
NRCB3_FULL_OSS                 Idl2SciX40  2.31231405065015e-08 2.334328588113367e-08        0.000000     0.9431
NRCB3_FULL_OSS                 Idl2SciX41  2.85189959192296e-08 2.826855128867057e-08        0.000000     0.8782
NRCB3_FULL_OSS                 Idl2SciX42  3.03283054329581e-08 3.030263947879403e-08        0.000000     0.0846
NRCB3_FULL_OSS                 Idl2SciX43  2.74385620600221e-08 2.714223022099665e-08        0.000000     1.0800
NRCB3_FULL_OSS                 Idl2SciX44  5.70853852721075e-09 5.496948470633275e-09        0.000000     3.7066
NRCB3_FULL_OSS                 Idl2SciX50  1.35975201774065e-10 1.360602157904386e-10        0.000000     0.0625
NRCB3_FULL_OSS                 Idl2SciX51  1.14111187444156e-11 1.051839801793053e-11        0.000000     7.8233
NRCB3_FULL_OSS                 Idl2SciX52   2.8250503098003e-10 2.824395774707007e-10        0.000000     0.0232
NRCB3_FULL_OSS                 Idl2SciX53  1.28650724323297e-11  1.07467691326207e-11        0.000000    16.4655
NRCB3_FULL_OSS                 Idl2SciX54  1.43607203010712e-10 1.434927336470883e-10        0.000000     0.0797
NRCB3_FULL_OSS                 Idl2SciX55  2.32613985679001e-12 1.213171190060588e-12        0.000000    47.8462
NRCB3_FULL_OSS                 Idl2SciY10     0.229931183221924  -0.02051602790210341        0.250447   108.9227
NRCB3_FULL_OSS                 Idl2SciY11      -32.302142342194    -32.30295415804851        0.000812     0.0025
NRCB3_FULL_OSS                 Idl2SciY20   0.00289461378633122  0.002915636218227643        0.000021     0.7210
NRCB3_FULL_OSS                 Idl2SciY21   0.00275488472967155  0.002667957972316697        0.000087     3.1554
NRCB3_FULL_OSS                 Idl2SciY22  -0.00269016303054132 -0.002711185462437697        0.000021     0.7754
NRCB3_FULL_OSS                 Idl2SciY30  4.23193248877873e-07 5.150929211048219e-07        0.000000    17.8414
NRCB3_FULL_OSS                 Idl2SciY31  1.18361756301278e-05 1.187011761228708e-05        0.000000     0.2859
NRCB3_FULL_OSS                 Idl2SciY32  2.85596145883988e-06 2.929068105384947e-06        0.000000     2.4959
NRCB3_FULL_OSS                 Idl2SciY33  1.10564208752082e-05 1.103399414598483e-05        0.000000     0.2028
NRCB3_FULL_OSS                 Idl2SciY40  5.08665160081949e-09 5.237538223835748e-09        0.000000     2.8809
NRCB3_FULL_OSS                 Idl2SciY41   1.9263300141536e-08  1.96586737638142e-08        0.000000     2.0112
NRCB3_FULL_OSS                 Idl2SciY42  3.58200871637552e-08 3.582235564128762e-08        0.000000     0.0063
NRCB3_FULL_OSS                 Idl2SciY43  1.93931008268652e-08 1.972391643979451e-08        0.000000     1.6772
NRCB3_FULL_OSS                 Idl2SciY44  2.86534398606402e-08 2.850179707844647e-08        0.000000     0.5292
NRCB3_FULL_OSS                 Idl2SciY50  1.69879286506364e-12 2.814832389289914e-12        0.000000    39.6485
NRCB3_FULL_OSS                 Idl2SciY51    1.438928376516e-10 1.439990701058828e-10        0.000000     0.0738
NRCB3_FULL_OSS                 Idl2SciY52  1.14659138197451e-11 1.351914854194798e-11        0.000000    15.1876
NRCB3_FULL_OSS                 Idl2SciY53  2.80200731089072e-10 2.802052064352726e-10        0.000000     0.0016
NRCB3_FULL_OSS                 Idl2SciY54  9.07699832970714e-12 9.950324439997787e-12        0.000000     8.7769
NRCB3_FULL_OSS                 Idl2SciY55  1.34646534050201e-10 1.345727714747368e-10        0.000000     0.0548

NRCB4_FULL_OSS                  XIdlVert1              -32.2107              -32.2109        0.000200     0.0006
NRCB4_FULL_OSS                  XIdlVert2               32.3256               32.3299        0.004300     0.0133
NRCB4_FULL_OSS                  XIdlVert3               31.8807               31.8819        0.001200     0.0038
NRCB4_FULL_OSS                  XIdlVert4              -31.7822              -31.7791        0.003100     0.0098
NRCB4_FULL_OSS                  YIdlVert1              -32.0751              -32.0762        0.001100     0.0034
NRCB4_FULL_OSS                  YIdlVert2              -32.5199              -32.5241        0.004200     0.0129
NRCB4_FULL_OSS                  YIdlVert3               32.0854               32.0857        0.000300     0.0009
NRCB4_FULL_OSS                  YIdlVert4               32.1907               32.1878        0.002900     0.0090
NRCB4_FULL_OSS                 Idl2SciX10      31.9718159712445     31.97232670603827        0.000511     0.0016
NRCB4_FULL_OSS                 Idl2SciX11     0.180718623193859 0.0008498520593207826        0.179869    99.5297
NRCB4_FULL_OSS                 Idl2SciX20  -0.00208792951797846  -0.00204986888377659        0.000038     1.8229
